copied_file_name,copied_path,problem_id,file_name,relative_path,path,code_lines,loc_bin,function_count,top_level_function_count,nested_function_count,class_count,method_count,loop_count,if_count,return_count,assign_count,call_count,max_ast_depth,file_size_bytes,syntax_ok,error,blank_lines,comment_lines,total_lines
p02382_s031001721.py,SemBench/data/python_codenet/code/p02382_s031001721.py,p02382,s031001721.py,p02382/s031001721.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02382/s031001721.py,17,<= 50,1,1,0,0,0,1,1,2,7,21,9,413,True,,2,0,19
p03402_s981524180.py,SemBench/data/python_codenet/code/p03402_s981524180.py,p03402,s981524180.py,p03402/s981524180.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03402/s981524180.py,27,<= 50,1,1,0,0,0,3,3,1,15,13,12,675,True,,6,0,33
p03372_s438681964.py,SemBench/data/python_codenet/code/p03372_s438681964.py,p03372,s438681964.py,p03372/s438681964.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03372/s438681964.py,34,<= 50,1,1,0,0,0,4,1,0,24,22,12,895,True,,9,1,44
p02662_s747063365.py,SemBench/data/python_codenet/code/p02662_s747063365.py,p02662,s747063365.py,p02662/s747063365.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02662/s747063365.py,26,<= 50,8,8,0,0,0,1,1,7,12,27,10,731,True,,10,5,41
p03599_s816851049.py,SemBench/data/python_codenet/code/p03599_s816851049.py,p03599,s816851049.py,p03599/s816851049.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03599/s816851049.py,27,<= 50,2,2,0,0,0,6,5,2,7,15,12,571,True,,1,0,28
p02271_s846366983.py,SemBench/data/python_codenet/code/p02271_s846366983.py,p02271,s846366983.py,p02271/s846366983.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02271/s846366983.py,19,<= 50,1,1,0,0,0,3,3,2,5,19,9,461,True,,4,0,23
p03329_s116258813.py,SemBench/data/python_codenet/code/p03329_s116258813.py,p03329,s116258813.py,p03329/s116258813.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03329/s116258813.py,28,<= 50,8,8,0,0,0,4,1,7,9,31,12,723,True,,9,5,42
p02410_s961693146.py,SemBench/data/python_codenet/code/p02410_s961693146.py,p02410,s961693146.py,p02410/s961693146.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02410/s961693146.py,14,<= 50,1,1,0,0,0,3,1,1,4,24,15,505,True,,8,0,22
p02821_s651194938.py,SemBench/data/python_codenet/code/p02821_s651194938.py,p02821,s651194938.py,p02821/s651194938.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02821/s651194938.py,40,<= 50,4,1,3,0,0,6,2,2,18,17,13,1832,True,,10,5,55
p02702_s199574768.py,SemBench/data/python_codenet/code/p02702_s199574768.py,p02702,s199574768.py,p02702/s199574768.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02702/s199574768.py,20,<= 50,3,3,0,0,0,2,1,3,10,20,13,438,True,,3,1,24
p03166_s936151114.py,SemBench/data/python_codenet/code/p03166_s936151114.py,p03166,s936151114.py,p03166/s936151114.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03166/s936151114.py,16,<= 50,1,1,0,0,0,2,1,2,7,16,10,328,True,,1,0,17
p03127_s747808451.py,SemBench/data/python_codenet/code/p03127_s747808451.py,p03127,s747808451.py,p03127/s747808451.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03127/s747808451.py,11,<= 50,1,1,0,0,0,1,1,2,4,10,9,174,True,,0,0,11
p02578_s511517487.py,SemBench/data/python_codenet/code/p02578_s511517487.py,p02578,s511517487.py,p02578/s511517487.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02578/s511517487.py,12,<= 50,1,1,0,0,0,1,1,1,6,8,10,275,True,,3,1,16
p02258_s200014307.py,SemBench/data/python_codenet/code/p02258_s200014307.py,p02258,s200014307.py,p02258/s200014307.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02258/s200014307.py,27,<= 50,1,1,0,0,0,1,3,1,13,12,8,617,True,,2,1,30
p02264_s504438887.py,SemBench/data/python_codenet/code/p02264_s504438887.py,p02264,s504438887.py,p02264/s504438887.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02264/s504438887.py,35,<= 50,3,0,0,1,3,2,2,1,14,21,9,1285,True,,14,3,52
p03575_s388908390.py,SemBench/data/python_codenet/code/p03575_s388908390.py,p03575,s388908390.py,p03575/s388908390.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s388908390.py,36,<= 50,5,0,0,1,5,2,6,5,14,22,11,1118,True,,0,0,36
p03061_s455009259.py,SemBench/data/python_codenet/code/p03061_s455009259.py,p03061,s455009259.py,p03061/s455009259.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03061/s455009259.py,22,<= 50,1,1,0,0,0,3,3,0,11,17,12,637,True,,4,0,26
p02603_s126427867.py,SemBench/data/python_codenet/code/p02603_s126427867.py,p02603,s126427867.py,p02603/s126427867.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02603/s126427867.py,49,<= 50,13,13,0,0,0,2,5,14,17,41,12,1502,True,,13,0,62
p03564_s421203557.py,SemBench/data/python_codenet/code/p03564_s421203557.py,p03564,s421203557.py,p03564/s421203557.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03564/s421203557.py,10,<= 50,1,1,0,0,0,1,0,1,6,8,7,188,True,,2,0,12
p03435_s552125452.py,SemBench/data/python_codenet/code/p03435_s552125452.py,p03435,s552125452.py,p03435/s552125452.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03435/s552125452.py,18,<= 50,1,1,0,0,0,3,4,0,4,12,13,566,True,,0,0,18
p03476_s026204088.py,SemBench/data/python_codenet/code/p03476_s026204088.py,p03476,s026204088.py,p03476/s026204088.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03476/s026204088.py,30,<= 50,1,1,0,0,0,5,2,1,16,18,12,812,True,,8,0,38
p03426_s341358120.py,SemBench/data/python_codenet/code/p03426_s341358120.py,p03426,s341358120.py,p03426/s341358120.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03426/s341358120.py,22,<= 50,1,1,0,0,0,4,1,0,12,20,12,627,True,,7,0,29
p03855_s522669275.py,SemBench/data/python_codenet/code/p03855_s522669275.py,p03855,s522669275.py,p03855/s522669275.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03855/s522669275.py,53,51-100,5,0,0,1,5,6,3,4,28,33,11,1650,True,,14,0,67
p02618_s826229309.py,SemBench/data/python_codenet/code/p02618_s826229309.py,p02618,s826229309.py,p02618/s826229309.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s826229309.py,64,51-100,2,2,0,0,0,3,5,1,43,34,11,1672,True,,3,0,67
p02580_s613267788.py,SemBench/data/python_codenet/code/p02580_s613267788.py,p02580,s613267788.py,p02580/s613267788.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02580/s613267788.py,59,51-100,1,1,0,0,0,7,6,2,31,31,10,1267,True,,14,2,75
p02838_s138635366.py,SemBench/data/python_codenet/code/p02838_s138635366.py,p02838,s138635366.py,p02838/s138635366.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02838/s138635366.py,52,51-100,7,7,0,0,0,6,2,5,20,22,11,1329,True,,21,3,76
p03828_s086293240.py,SemBench/data/python_codenet/code/p03828_s086293240.py,p03828,s086293240.py,p03828/s086293240.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03828/s086293240.py,68,51-100,6,0,0,1,6,7,7,4,22,26,13,2356,True,,30,14,112
p03593_s281192267.py,SemBench/data/python_codenet/code/p03593_s281192267.py,p03593,s281192267.py,p03593/s281192267.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03593/s281192267.py,65,51-100,16,16,0,0,0,4,9,15,11,52,12,2538,True,,7,12,84
p02763_s783202076.py,SemBench/data/python_codenet/code/p02763_s783202076.py,p02763,s783202076.py,p02763/s783202076.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s783202076.py,86,51-100,8,0,0,1,8,10,9,7,36,40,14,2964,True,,16,1,103
p04000_s721982207.py,SemBench/data/python_codenet/code/p04000_s721982207.py,p04000,s721982207.py,p04000/s721982207.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04000/s721982207.py,61,51-100,2,2,0,0,0,13,10,0,27,33,14,1683,True,,4,2,67
p03138_s630293866.py,SemBench/data/python_codenet/code/p03138_s630293866.py,p03138,s630293866.py,p03138/s630293866.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03138/s630293866.py,51,51-100,4,4,0,0,0,7,3,4,23,24,12,1178,True,,9,0,60
p03363_s400729603.py,SemBench/data/python_codenet/code/p03363_s400729603.py,p03363,s400729603.py,p03363/s400729603.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03363/s400729603.py,62,51-100,10,10,0,0,0,4,4,12,14,39,10,1687,True,,9,3,74
p03157_s167399172.py,SemBench/data/python_codenet/code/p03157_s167399172.py,p03157,s167399172.py,p03157/s167399172.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s167399172.py,68,51-100,6,0,0,1,6,7,8,6,22,27,12,1897,True,,9,2,79
p03476_s675740467.py,SemBench/data/python_codenet/code/p03476_s675740467.py,p03476,s675740467.py,p03476/s675740467.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03476/s675740467.py,70,51-100,15,10,0,1,5,8,5,13,25,41,13,2692,True,,11,12,93
p02850_s325718114.py,SemBench/data/python_codenet/code/p02850_s325718114.py,p02850,s325718114.py,p02850/s325718114.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02850/s325718114.py,52,51-100,5,5,0,0,0,5,2,5,19,31,10,1512,True,,7,0,59
p02769_s800704190.py,SemBench/data/python_codenet/code/p02769_s800704190.py,p02769,s800704190.py,p02769/s800704190.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02769/s800704190.py,52,51-100,2,2,0,0,0,3,5,5,16,19,12,1585,True,,0,12,64
p02662_s715903626.py,SemBench/data/python_codenet/code/p02662_s715903626.py,p02662,s715903626.py,p02662/s715903626.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02662/s715903626.py,55,51-100,6,6,0,0,0,4,1,6,15,37,12,2101,True,,21,6,82
p03488_s975743243.py,SemBench/data/python_codenet/code/p03488_s975743243.py,p03488,s975743243.py,p03488/s975743243.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03488/s975743243.py,56,51-100,2,2,0,0,0,5,9,1,24,15,14,1661,True,,9,0,65
p02788_s661526009.py,SemBench/data/python_codenet/code/p02788_s661526009.py,p02788,s661526009.py,p02788/s661526009.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02788/s661526009.py,84,51-100,5,0,0,1,5,8,5,1,47,29,13,2919,True,,8,1,93
p03088_s597055518.py,SemBench/data/python_codenet/code/p03088_s597055518.py,p03088,s597055518.py,p03088/s597055518.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03088/s597055518.py,71,51-100,11,1,10,0,0,6,6,9,15,44,12,4976,True,,17,27,115
p03157_s201056188.py,SemBench/data/python_codenet/code/p03157_s201056188.py,p03157,s201056188.py,p03157/s201056188.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s201056188.py,66,51-100,4,3,1,0,0,6,12,4,26,24,13,1947,True,,14,0,80
p03045_s636546422.py,SemBench/data/python_codenet/code/p03045_s636546422.py,p03045,s636546422.py,p03045/s636546422.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03045/s636546422.py,70,51-100,15,8,0,2,7,4,5,13,19,44,12,3314,True,,14,0,84
p03576_s417183713.py,SemBench/data/python_codenet/code/p03576_s417183713.py,p03576,s417183713.py,p03576/s417183713.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03576/s417183713.py,90,51-100,11,11,0,0,0,13,6,10,29,65,13,2803,True,,13,9,112
p03229_s756465710.py,SemBench/data/python_codenet/code/p03229_s756465710.py,p03229,s756465710.py,p03229/s756465710.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03229/s756465710.py,74,51-100,9,9,0,0,0,4,6,9,19,47,10,1866,True,,12,3,89
p02618_s331955229.py,SemBench/data/python_codenet/code/p02618_s331955229.py,p02618,s331955229.py,p02618/s331955229.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s331955229.py,94,51-100,1,1,0,0,0,14,6,2,59,44,13,1967,True,,0,0,94
p02850_s388605912.py,SemBench/data/python_codenet/code/p02850_s388605912.py,p02850,s388605912.py,p02850/s388605912.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02850/s388605912.py,55,51-100,13,9,0,1,4,4,4,10,22,45,14,2239,True,,8,8,71
p03959_s406234758.py,SemBench/data/python_codenet/code/p03959_s406234758.py,p03959,s406234758.py,p03959/s406234758.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03959/s406234758.py,55,51-100,2,2,0,0,0,3,11,6,22,19,11,1606,True,,9,1,65
p03593_s211817904.py,SemBench/data/python_codenet/code/p03593_s211817904.py,p03593,s211817904.py,p03593/s211817904.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03593/s211817904.py,64,51-100,1,1,0,0,0,6,12,5,18,17,14,1668,True,,15,1,80
p03739_s683658156.py,SemBench/data/python_codenet/code/p03739_s683658156.py,p03739,s683658156.py,p03739/s683658156.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03739/s683658156.py,52,51-100,1,1,0,0,0,2,7,0,27,31,14,1356,True,,12,2,66
p02632_s660465335.py,SemBench/data/python_codenet/code/p02632_s660465335.py,p02632,s660465335.py,p02632/s660465335.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02632/s660465335.py,54,51-100,2,1,1,0,0,3,1,2,29,17,14,1209,True,,11,0,65
p03660_s040770340.py,SemBench/data/python_codenet/code/p03660_s040770340.py,p03660,s040770340.py,p03660/s040770340.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03660/s040770340.py,93,51-100,11,11,0,0,0,9,6,11,30,48,10,2525,True,,20,5,118
p03045_s894983030.py,SemBench/data/python_codenet/code/p03045_s894983030.py,p03045,s894983030.py,p03045/s894983030.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03045/s894983030.py,57,51-100,3,3,0,0,0,5,8,1,24,24,11,1223,True,,12,5,74
p02757_s181269349.py,SemBench/data/python_codenet/code/p02757_s181269349.py,p02757,s181269349.py,p02757/s181269349.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02757/s181269349.py,85,51-100,19,1,0,1,18,5,5,20,40,32,11,2708,True,,12,0,97
p03026_s692723094.py,SemBench/data/python_codenet/code/p03026_s692723094.py,p03026,s692723094.py,p03026/s692723094.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03026/s692723094.py,65,51-100,5,5,0,0,0,5,7,7,26,37,11,3026,True,,7,25,97
p02586_s324372711.py,SemBench/data/python_codenet/code/p02586_s324372711.py,p02586,s324372711.py,p02586/s324372711.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02586/s324372711.py,54,51-100,1,1,0,0,0,8,1,0,40,28,12,1718,True,,5,5,64
p02768_s019972265.py,SemBench/data/python_codenet/code/p02768_s019972265.py,p02768,s019972265.py,p02768/s019972265.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02768/s019972265.py,54,51-100,6,6,0,0,0,3,7,12,22,21,11,1468,True,,4,3,61
p03855_s457021289.py,SemBench/data/python_codenet/code/p03855_s457021289.py,p03855,s457021289.py,p03855/s457021289.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03855/s457021289.py,51,51-100,8,0,0,1,8,4,4,8,21,39,11,1660,True,,6,0,57
p02618_s201808531.py,SemBench/data/python_codenet/code/p02618_s201808531.py,p02618,s201808531.py,p02618/s201808531.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s201808531.py,72,51-100,3,0,0,1,3,6,6,2,41,40,15,2464,True,,6,0,78
p03402_s139111830.py,SemBench/data/python_codenet/code/p03402_s139111830.py,p03402,s139111830.py,p03402/s139111830.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03402/s139111830.py,64,51-100,9,9,0,0,0,9,4,9,12,39,12,1856,True,,11,4,79
p02762_s429758103.py,SemBench/data/python_codenet/code/p02762_s429758103.py,p02762,s429758103.py,p02762/s429758103.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s429758103.py,68,51-100,11,2,0,1,9,4,5,10,26,44,11,2446,True,,26,5,99
p02925_s272378227.py,SemBench/data/python_codenet/code/p02925_s272378227.py,p02925,s272378227.py,p02925/s272378227.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02925/s272378227.py,58,51-100,1,1,0,0,0,8,6,0,26,48,11,1492,True,,2,4,64
p03039_s892337652.py,SemBench/data/python_codenet/code/p03039_s892337652.py,p03039,s892337652.py,p03039/s892337652.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03039/s892337652.py,72,51-100,11,1,0,1,10,3,9,19,17,45,12,2986,True,,20,6,98
p02762_s776770374.py,SemBench/data/python_codenet/code/p02762_s776770374.py,p02762,s776770374.py,p02762/s776770374.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s776770374.py,58,51-100,12,2,0,1,10,3,5,11,16,47,12,2006,True,,20,1,79
p02762_s060694594.py,SemBench/data/python_codenet/code/p02762_s060694594.py,p02762,s060694594.py,p02762/s060694594.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s060694594.py,65,51-100,6,1,0,1,5,7,7,4,33,29,12,2092,True,,9,4,78
p02586_s463371996.py,SemBench/data/python_codenet/code/p02586_s463371996.py,p02586,s463371996.py,p02586/s463371996.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02586/s463371996.py,55,51-100,9,1,0,2,8,4,4,3,31,24,13,1806,True,,14,2,71
p02949_s975899488.py,SemBench/data/python_codenet/code/p02949_s975899488.py,p02949,s975899488.py,p02949/s975899488.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02949/s975899488.py,65,51-100,12,11,1,0,0,7,8,11,16,36,13,1894,True,,33,3,101
p02586_s872461120.py,SemBench/data/python_codenet/code/p02586_s872461120.py,p02586,s872461120.py,p02586/s872461120.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02586/s872461120.py,55,51-100,9,1,0,2,8,4,4,3,31,22,13,1750,True,,14,2,71
p02985_s844545173.py,SemBench/data/python_codenet/code/p02985_s844545173.py,p02985,s844545173.py,p02985/s844545173.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02985/s844545173.py,61,51-100,3,3,0,0,0,5,4,3,21,27,13,2305,True,,11,4,76
p02536_s746773753.py,SemBench/data/python_codenet/code/p02536_s746773753.py,p02536,s746773753.py,p02536/s746773753.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02536/s746773753.py,60,51-100,7,1,0,1,6,3,5,7,18,27,13,2078,True,,30,3,93
p02683_s833900561.py,SemBench/data/python_codenet/code/p02683_s833900561.py,p02683,s833900561.py,p02683/s833900561.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02683/s833900561.py,80,51-100,7,3,0,1,4,3,8,3,27,53,11,2135,True,,20,4,104
p02881_s231275951.py,SemBench/data/python_codenet/code/p02881_s231275951.py,p02881,s231275951.py,p02881/s231275951.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02881/s231275951.py,59,51-100,10,10,0,0,0,4,3,9,13,35,10,1580,True,,8,3,70
p02788_s308803734.py,SemBench/data/python_codenet/code/p02788_s308803734.py,p02788,s308803734.py,p02788/s308803734.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02788/s308803734.py,55,51-100,1,1,0,0,0,3,1,2,13,19,11,1437,True,,31,3,89
p02679_s931202596.py,SemBench/data/python_codenet/code/p02679_s931202596.py,p02679,s931202596.py,p02679/s931202596.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02679/s931202596.py,54,51-100,2,2,0,0,0,3,7,1,33,18,12,1289,True,,5,0,59
p04046_s772888529.py,SemBench/data/python_codenet/code/p04046_s772888529.py,p04046,s772888529.py,p04046/s772888529.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04046/s772888529.py,54,51-100,3,3,0,0,0,3,3,4,14,20,11,1468,True,,15,6,75
p03722_s178694294.py,SemBench/data/python_codenet/code/p03722_s178694294.py,p03722,s178694294.py,p03722/s178694294.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03722/s178694294.py,68,51-100,3,3,0,0,0,8,12,7,27,25,12,1762,True,,13,7,88
p02721_s620405484.py,SemBench/data/python_codenet/code/p02721_s620405484.py,p02721,s620405484.py,p02721/s620405484.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02721/s620405484.py,58,51-100,1,1,0,0,0,7,8,1,30,31,10,1293,True,,11,0,69
p02239_s209210912.py,SemBench/data/python_codenet/code/p02239_s209210912.py,p02239,s209210912.py,p02239/s209210912.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02239/s209210912.py,51,51-100,4,4,0,0,0,9,5,4,14,29,11,1288,True,,11,6,68
p02834_s028230337.py,SemBench/data/python_codenet/code/p02834_s028230337.py,p02834,s028230337.py,p02834/s028230337.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02834/s028230337.py,55,51-100,4,4,0,0,0,6,4,2,19,31,11,1211,True,,18,3,76
p03033_s726838913.py,SemBench/data/python_codenet/code/p03033_s726838913.py,p03033,s726838913.py,p03033/s726838913.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03033/s726838913.py,65,51-100,8,1,0,1,7,7,6,7,14,36,11,1754,True,,16,2,83
p02585_s854429428.py,SemBench/data/python_codenet/code/p02585_s854429428.py,p02585,s854429428.py,p02585/s854429428.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02585/s854429428.py,52,51-100,2,2,0,0,0,2,4,2,26,26,13,1620,True,,5,1,58
p03213_s056002811.py,SemBench/data/python_codenet/code/p03213_s056002811.py,p03213,s056002811.py,p03213/s056002811.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03213/s056002811.py,54,51-100,2,2,0,0,0,9,7,4,28,20,11,1406,True,,9,1,64
p03086_s939961454.py,SemBench/data/python_codenet/code/p03086_s939961454.py,p03086,s939961454.py,p03086/s939961454.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03086/s939961454.py,59,51-100,5,5,0,0,0,3,12,4,26,13,10,3887,True,,37,63,159
p03222_s046558339.py,SemBench/data/python_codenet/code/p03222_s046558339.py,p03222,s046558339.py,p03222/s046558339.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03222/s046558339.py,64,51-100,3,2,1,0,0,8,15,2,30,23,15,3044,True,,16,6,86
p02763_s402587183.py,SemBench/data/python_codenet/code/p02763_s402587183.py,p02763,s402587183.py,p02763/s402587183.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s402587183.py,99,51-100,10,3,0,1,7,9,13,11,46,50,13,3634,True,,15,5,119
p03039_s740388049.py,SemBench/data/python_codenet/code/p03039_s740388049.py,p03039,s740388049.py,p03039/s740388049.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03039/s740388049.py,57,51-100,12,11,1,0,0,7,2,12,25,35,12,1701,True,,15,1,73
p03291_s438278250.py,SemBench/data/python_codenet/code/p03291_s438278250.py,p03291,s438278250.py,p03291/s438278250.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03291/s438278250.py,99,51-100,17,16,1,0,0,11,9,14,40,43,14,2501,True,,7,10,116
p02821_s251749677.py,SemBench/data/python_codenet/code/p02821_s251749677.py,p02821,s251749677.py,p02821/s251749677.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02821/s251749677.py,55,51-100,2,2,0,0,0,7,3,1,25,28,13,1655,True,,6,3,64
p04046_s041217943.py,SemBench/data/python_codenet/code/p04046_s041217943.py,p04046,s041217943.py,p04046/s041217943.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04046/s041217943.py,100,51-100,15,11,0,1,4,5,7,15,36,50,13,2640,True,,11,2,113
p03044_s577405023.py,SemBench/data/python_codenet/code/p03044_s577405023.py,p03044,s577405023.py,p03044/s577405023.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03044/s577405023.py,61,51-100,6,2,0,1,4,3,3,0,16,29,11,2339,True,,21,15,97
p02985_s635509344.py,SemBench/data/python_codenet/code/p02985_s635509344.py,p02985,s635509344.py,p02985/s635509344.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02985/s635509344.py,54,51-100,2,1,1,0,0,6,5,4,28,17,12,1537,True,,14,0,68
p02685_s570128126.py,SemBench/data/python_codenet/code/p02685_s570128126.py,p02685,s570128126.py,p02685/s570128126.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02685/s570128126.py,56,51-100,8,2,0,1,6,4,3,9,19,18,13,2784,True,,15,17,88
p02618_s517093734.py,SemBench/data/python_codenet/code/p02618_s517093734.py,p02618,s517093734.py,p02618/s517093734.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s517093734.py,88,51-100,5,1,4,0,0,6,5,4,57,41,13,2656,True,,20,4,112
p02618_s104414875.py,SemBench/data/python_codenet/code/p02618_s104414875.py,p02618,s104414875.py,p02618/s104414875.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s104414875.py,58,51-100,1,1,0,0,0,6,4,1,41,34,13,1563,True,,6,4,68
p03291_s698262979.py,SemBench/data/python_codenet/code/p03291_s698262979.py,p03291,s698262979.py,p03291/s698262979.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03291/s698262979.py,84,51-100,1,1,0,0,0,2,9,4,32,20,15,2593,True,,8,13,105
p02850_s332097773.py,SemBench/data/python_codenet/code/p02850_s332097773.py,p02850,s332097773.py,p02850/s332097773.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02850/s332097773.py,57,51-100,6,5,1,0,0,5,7,4,22,35,11,1451,True,,20,1,78
p03855_s508527781.py,SemBench/data/python_codenet/code/p03855_s508527781.py,p03855,s508527781.py,p03855/s508527781.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03855/s508527781.py,68,51-100,8,8,0,0,0,6,8,12,22,34,10,1198,True,,3,0,71
p02609_s343982446.py,SemBench/data/python_codenet/code/p02609_s343982446.py,p02609,s343982446.py,p02609/s343982446.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02609/s343982446.py,52,51-100,9,8,1,0,0,4,8,8,18,43,15,1878,True,,8,5,65
p02609_s622008931.py,SemBench/data/python_codenet/code/p02609_s622008931.py,p02609,s622008931.py,p02609/s622008931.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02609/s622008931.py,57,51-100,5,5,0,0,0,7,7,4,25,26,15,1421,True,,13,1,71
p03488_s566386361.py,SemBench/data/python_codenet/code/p03488_s566386361.py,p03488,s566386361.py,p03488/s566386361.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03488/s566386361.py,52,51-100,1,1,0,0,0,5,4,1,18,23,11,1238,True,,8,6,66
p02238_s361185569.py,SemBench/data/python_codenet/code/p02238_s361185569.py,p02238,s361185569.py,p02238/s361185569.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02238/s361185569.py,54,51-100,3,3,0,0,0,4,3,2,31,26,12,1559,True,,13,1,68
